武清,武清其它,麒麟公馆,45,1室1厅1卫,精装修,南,有,商水,商电,有,集中供暖,季付,1600,0,['精装'  '集中供暖'  '随时看房'  '非居住房屋']
西青,精武镇,中骏柏景湾,10.9,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1323,132.3,['公寓'  '独立卫生间'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,月牙河,琴江公寓,51.86,1室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖']
津南,咸水沽,富力又一城合雅园,7.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '精装'  '集中供暖'  '押一付一']
西青,李七庄,融泰城,12.3,5室1厅2卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一']
西青,中北镇,正荣润璟湾,7.41,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,富力又一城合雅园,10.2,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,829,82.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,天塔街,宾水南里,55.33,2室1厅1卫,精装修,东南,无,民水,民电,有,集中供暖,季付,2500,0,['近地铁'  '精装'  '集中供暖']
北辰,小淀镇,融创臻园,8.3,3室1厅1卫,精装修,东,有,民水,民电,有,集中供暖,月付,903,90.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,旭辉燕南园,9.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,高村,首创国际半岛采薇雅苑,86,2室2厅1卫,精装修,南,有,民水,民电,有,自采暖,季付,1600,0,['精装'  '随时看房']
西青,精武镇,民兴佳园,12.6,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
东丽,华明镇,华润橡树湾仰润轩,82,2室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2300,0,['精装'  '集中供暖']
武清,下朱庄,富兴领寓,50.29,2室1厅2卫,精装修,北,有,商水,商电,有,集中供暖,季付,1200,0,['精装'  '集中供暖'  '双卫生间'  '随时看房'  '非居住房屋']
北辰,小淀镇,融创臻园,11,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,挂甲寺,新城小区,43.25,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2761,276.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
和平,体育馆街,诚基经贸中心,13.5,2室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,2194,219.4,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河西,天塔街,宾水里,13.6,2室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,月付,1638,163.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,武清其它,碧桂园莫奈的湖,108.28,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1100,0,['精装'  '集中供暖']
河东,春华街,巨福园公寓,54,1室1厅1卫,精装修,南,有,暂无数据,暂无数据,无,集中供暖,季付,2300,0,['近地铁'  '精装'  '集中供暖']
和平,体育馆街,诚基经贸中心,60.29,1室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,3076,307.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
滨海新区,滨海其它,海景大厦,139,1室1厅1卫,精装修,西,有,暂无数据,暂无数据,无,集中供暖,季付,2000,0,['精装'  '集中供暖'  '随时看房'  '非居住房屋']
西青,张家窝,津洲花园,65,2室1厅1卫,精装修,南,无,暂无数据,暂无数据,有,集中供暖,季付,2500,0,['精装'  '集中供暖']
河西,挂甲寺,书苑里,16,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1300,130,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
西青,张家窝,保利拾光年,8.1,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,精武镇,学畔馨园,6.2,4室1厅1卫,精装修,东,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,水上公园街,水云花园,369.39,5室2厅3卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,29800,0,['精装'  '集中供暖']
南开,长虹街,天明街,14.8,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1501,150.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,八里台,中海国际公园城望湖苑,115,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,1600,0,['精装'  '集中供暖']
红桥,双环邨,九和府,7,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,佛罗伦萨,经纬城市绿洲华清家园,62,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖'  '随时看房']
津南,海河教育园区,路劲赞成,12.9,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '精装'  '集中供暖'  '押一付一']
津南,咸水沽,世茂璀璨公园,125,3室2厅2卫,精装修,南,有,民水,民电,有,集中供暖,季付,2400,0,['精装'  '集中供暖'  '双卫生间'  '随时看房']
河西,陈塘庄,四季馨园,95.24,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,3100,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
津南,咸水沽,富力又一城合力园,17,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,东蒲洼街,蒲瑞馨园南区,119,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,年付,2700,0,['精装'  '集中供暖']
南开,万兴街,卧龙南里,88.06,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2600,265,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,大直沽,和进里,31.9,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2719,271.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,张贵庄,詹滨西里,49,1室1厅1卫,精装修,南,无,民水,民电,有,暂无数据,月付,2373,237.3,['公寓'  '近地铁'  '精装'  '押一付一'  '随时看房']
塘沽,三槐路街,宝龙国际中心,68.92,1室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2700,0,['精装'  '集中供暖'  '非居住房屋']
津南,八里台,中海国际公园城,125.79,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2000,0,['精装'  '集中供暖'  '双卫生间'  '随时看房']
河北,铁东路,爱贤里,48.84,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2478,247.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
滨海新区,中新生态城,天铂澄园,99,3室1厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2500,0,['精装'  '集中供暖']
南开,体育中心街,奥城公寓,39,1室1厅1卫,精装修,南,有,民水,商电,无,自采暖,季付,1800,0,['精装'  '非居住房屋']
南开,广开街,卫安北里,40,1室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,2824,282.4,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,东蒲洼街,悦光年,33,1室1厅1卫,精装修,南,有,商水,商电,无,集中供暖,季付,1100,0,['精装'  '集中供暖'  '非居住房屋']
津南,海河教育园区,天悦风华,16.3,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,双街,城际美景家园,12.3,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,八里台,融创星耀五洲,106.24,3室2厅2卫,精装修,南,有,民水,民电,有,集中供暖,季付,1900,0,['精装'  '集中供暖'  '双卫生间']
北辰,天穆镇,正荣府,9.68,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
滨海新区,汉沽,四季花苑,116,3室1厅2卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖'  '双卫生间']
滨海新区,中新生态城,ParkTower景杉,78,2室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2200,0,['精装'  '集中供暖'  '随时看房']
南开,水上公园街,临园里,13.5,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1564,156.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,柳景家园,65,1室1厅1卫,精装修,南,有,暂无数据,暂无数据,有,集中供暖,季付,1700,0,['精装'  '集中供暖']
东丽,东丽湖,天津华侨城,110,3室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,半年付,1800,0,['精装'  '集中供暖']
河东,富民路,融科金月湾,14.7,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1848,184.8,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,下瓦房,宝和里,54.68,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2100,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
北辰,宜兴埠,荔红花园,10.45,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,向阳楼,恋日风景,13.4,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,津门湖,富力津门湖红树花园,160,3室2厅2卫,精装修,南 西北,有,民水,民电,有,集中供暖,季付,7000,0,['近地铁'  '精装'  '集中供暖'  '双卫生间']
北辰,宜兴埠,金地艺城华府北润华庭,14.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,堤翠家园,10.4,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,天津恒大御景湾,118,3室2厅1卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,2500,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
河东,中山门街,互助南里,41.1,1室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,月付,2614,261.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,太阳城,太阳城皓阳园,20.3,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,新立街,万科金域华府A区,13.72,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
武清,东蒲洼街,经纬城市绿洲武清,103.52,3室2厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,1800,0,['精装'  '集中供暖']
津南,辛庄,首创悦山郡,16.7,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
河西,柳林街,龙瀚南园,9.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,柳景家园,10.04,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,尖山,格调绮园双迎里,5.05,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,976,97.6,['公寓'  '月租'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,双街,万源星城,94.56,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,1500,0,['精装'  '集中供暖']
津南,海河教育园区,雅居乐御宾府,11.62,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,八里台,融创星耀五洲,180,3室2厅2卫,精装修,南,无,暂无数据,暂无数据,有,集中供暖,年付,8000,0,['精装'  '集中供暖'  '双卫生间']
北辰,宜兴埠,淮祥园,18.07,3室1厅1卫,精装修,东,有,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,李七庄,五矿榕园,454,5室3厅3卫,精装修,南,无,民水,民电,有,集中供暖,季付,29000,0,['精装'  '集中供暖'  '随时看房']
河东,上杭路,第6大道第博雅园,65.07,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,2500,0,['近地铁'  '精装'  '集中供暖']
津南,咸水沽,富力又一城合力园,5.33,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,693,69.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,鼓楼街,天康园,251,5室2厅0卫,精装修,南,有,民水,民电,有,集中供暖,季付,18500,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
东丽,空港经济区,皇冠国际公寓,113,2室2厅1卫,精装修,东,有,商水,商电,无,集中供暖,季付,4000,0,['精装'  '集中供暖'  '非居住房屋']
红桥,西于庄,福居公寓北区,108.28,2室1厅1卫,精装修,南 北,无,民水,民电,有,集中供暖,季付,3000,0,['精装'  '集中供暖']
和平,南市,新文化花园新景居,35.55,1室1厅1卫,精装修,东北,有,民水,民电,有,集中供暖,月付,2898,289.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,凤园里,13.2,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,堤翠家园,9.5,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1396,139.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,张贵庄,海雅园南区,11.49,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,华苑,天华里社区,8.3,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1291,129.1,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,江坪园,6.1,4室1厅1卫,精装修,西,有,商水,商电,有,集中供暖,月付,1039,103.9,['新上'  '公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,挂甲寺,新城小区,40,1室1厅1卫,精装修,东,无,民水,民电,有,集中供暖,月付,2509,250.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,嘉陵道街,天房天拖盈艺园,11.3,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,陈塘庄,天房六合国际,10.81,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,柳林街,龙博花园,15.05,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1564,156.4,['公寓'  '独立卫生间'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,建昌道,中国铁建国际城诗景颂苑,14.5,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1428,142.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山Bigparty,9.7,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,尖山,格调绮园双迎公寓,13.6,3室1厅1卫,精装修,南,有,商水,商电,有,集中供暖,月付,1501,150.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,君悦花苑,6.23,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,小淀镇,融创臻园,9.9,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,新立街,万科金域华府A区,13.28,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1081,108.1,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,学府街,荣迁东里,13.4,2室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1816,181.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,双街,双街新家园,15.3,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,陈塘庄,北大资源阅城,8.9,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1249,124.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,瑞景居住区,熙景园,8,3室1厅1卫,精装修,南,有,商水,商电,有,集中供暖,月付,1113,111.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
南开,万兴街,玉泉里,30,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2131,213.1,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,华苑,绮华里,9.9,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1218,121.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,陈塘庄,古芳里,37.43,1室1厅1卫,精装修,北,无,民水,民电,暂无数据,暂无数据,季付,1800,0,['近地铁'  '精装'  '随时看房']
河西,天塔街,育贤里,14.6,2室1厅1卫,精装修,南,无,民水,民电,有,自采暖,月付,1588,158.8,['公寓'  '近地铁'  '精装'  '押一付一'  '随时看房']
河西,尖山,喜年广场,45,1室1厅1卫,精装修,南,有,民水,民电,无,集中供暖,季付,2300,0,['近地铁'  '精装'  '集中供暖'  '随时看房']
河东,唐家口,富豪新开门,12.5,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1984,198.4,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,王顶堤,堤翠家园,12.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,双港,富力桃园天富园,128,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,3200,0,['近地铁'  '精装'  '集中供暖'  '双卫生间']
河西,尖山,瑞江花园梅苑,12.49,3室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,挂甲寺,景兴西里,26.44,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2583,258.3,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,向阳路,熙汇广场,54.38,1室1厅1卫,精装修,西,有,商水,商电,有,集中供暖,月付,3108,310.8,['公寓'  '月租'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,天穆镇,正荣府,12.73,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,招商公园1872,10.1,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,企鹅先生的别墅,12,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,辛庄,金地艺城悦府,10.8,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,871,87.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,上杭路,程林里小区,59,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2656,265.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,富力合茂园,9.1,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,766,76.6,['公寓'  '精装'  '集中供暖'  '押一付一']
红桥,双环邨,九和府,14.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1354,135.4,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
南开,长虹街,雅云里,37,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2404,240.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,海河教育园区,天悦风华,11.1,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,金地艺城华府北润华庭,82.69,2室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,季付,2300,1200,['租住保障'  '公寓'  '月租'  '精装'  '集中供暖']
南开,体育中心街,阳光壹佰北园,138,3室2厅2卫,精装修,南 北,有,民水,民电,有,集中供暖,季付,4000,0,['精装'  '集中供暖'  '双卫生间']
西青,中北镇,旭水蓝轩,13.01,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1039,103.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,小淀镇,融创璟园,8,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,766,76.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,嘉陵道街,雅安西里,42.07,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2551,255.1,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,下瓦房,南华里,15,2室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1450,145,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
红桥,西于庄,翠溪园,11.3,3室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1186,118.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河北,光复道,旺海公府,30,5室1厅3卫,精装修,南,有,民水,民电,有,集中供暖,月付,2300,230,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,挂甲寺,新城小区,40.24,1室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,2614,261.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
河西,桃园街,元兴新里,34.96,1室1厅1卫,精装修,西,无,民水,民电,有,集中供暖,月付,2509,250.9,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,常州道,东瑞家园,48.53,1室1厅1卫,精装修,东南,有,民水,民电,有,集中供暖,月付,2509,250.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,常州道,凤溪花园,25.2,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,1774,177.4,['公寓'  '独立卫生间'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河西,新梅江,惠众家园,50.48,1室1厅1卫,精装修,西,有,民水,民电,有,集中供暖,月付,2971,297.1,['新上'  '公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,太阳城,太阳城皓阳园,10.51,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1144,114.4,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,体育中心街,阳光壹佰北园,27.4,5室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1564,156.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
北辰,宜兴埠,天津恒大御景湾,12.4,4室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '月租'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
东丽,空港经济区,中国铁建桥馨苑,7.72,4室1厅1卫,精装修,北,无,民水,民电,有,集中供暖,月付,1113,111.3,['公寓'  '精装'  '集中供暖'  '押一付一']
河西,下瓦房,南华里,41.06,1室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,2656,265.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一']
津南,辛庄,金地艺城悦府,5.9,4室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,724,72.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,社会山西苑,6.3,4室1厅1卫,精装修,南,无,民水,民电,有,集中供暖,月付,829,82.9,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,水上公园街,阳光100天塔喜马拉雅,53.02,1室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,4189,418.9,['公寓'  '月租'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,万兴街,龙德里,9.6,3室1厅1卫,精装修,东,有,民水,民电,有,集中供暖,月付,1711,171.1,['公寓'  '近地铁'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
津南,辛庄,首创悦山郡,11.5,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,934,93.4,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
河东,太阳城,彩丽园,10,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,1008,100.8,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
津南,咸水沽,世茂璀璨公园,8.4,3室1厅1卫,精装修,北,有,民水,民电,有,集中供暖,月付,798,79.8,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
西青,张家窝,中骏雍景府,6.11,4室1厅1卫,精装修,东,有,民水,民电,有,集中供暖,月付,766,76.6,['公寓'  '精装'  '集中供暖'  '押一付一'  '随时看房']
南开,鼓楼街,龙亭家园,14.3,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1816,181.6,['公寓'  '近地铁'  '精装'  '集中供暖'  '押一付一'  '随时看房']
东丽,空港经济区,意境兰庭,16.4,3室1厅1卫,精装修,南,有,民水,民电,有,集中供暖,月付,1459,145.9,['公寓'  '精装'  '独立阳台'  '集中供暖'  '押一付一'  '随时看房']
